"word","count","nextWord","phrase"
"quality of life for",5,"for","quality of life"
"what i'm saying is",5,"is","what i'm saying"
"as if he were",5,"were","as if he"
"the case in the",5,"the","the case in"
"i've been listening to",5,"to","i've been listening"
"i say to you",5,"you","i say to"
"time to hit the",5,"the","time to hit"
"to find out where",5,"where","to find out"
"it up with the",5,"the","it up with"
"looking forward to connecting",5,"connecting","looking forward to"
"i don't understand the",5,"the","i don't understand"
"with the people who",5,"who","with the people"
"except for a few",5,"few","except for a"
"that i would love",5,"love","that i would"
"we were in a",5,"a","we were in"
"going to be easy",5,"easy","going to be"
"which is one of",5,"of","which is one"
"was exactly what i",5,"i","was exactly what"
"in the eastern conference",5,"conference","in the eastern"
"who happens to be",5,"be","who happens to"
"of a pair of",5,"of","of a pair"
"for some of us",5,"us","for some of"
"it in front of",5,"of","it in front"
"anything else in the",5,"the","anything else in"
"who performs under the",5,"the","who performs under"
"performs under the name",5,"name","performs under the"
"i really don't like",5,"like","i really don't"
"just when you think",5,"think","just when you"
"i tried to make",5,"make","i tried to"
"so many of our",5,"our","so many of"
"you're having a great",5,"great","you're having a"
"the national park service",5,"service","the national park"
"things i need to",5,"to","things i need"
"that she did not",5,"not","that she did"
"from the very beginning",5,"beginning","from the very"
"until the very end",5,"end","until the very"
"the very definition of",5,"of","the very definition"
"just came back from",5,"from","just came back"
"high school in the",5,"the","high school in"
"has the potential to",5,"to","has the potential"
"that's the way i",5,"i","that's the way"
"know is that i",5,"i","know is that"
"is that i am",5,"am","is that i"
"been a part of",5,"of","been a part"
"the final game of",5,"of","the final game"
"fast as i could",5,"could","fast as i"
"about it in the",5,"the","about it in"
"to get it off",5,"off","to get it"
"but i think he",5,"he","but i think"
"the important thing is",5,"is","the important thing"
"the new collective bargaining",5,"bargaining","the new collective"
"most of us have",5,"have","most of us"
"of the day on",5,"on","of the day"
"it became clear that",5,"that","it became clear"
"years in prison for",5,"for","years in prison"
"i have always wanted",5,"wanted","i have always"
"be careful not to",5,"to","be careful not"
"of the book is",5,"is","of the book"
"the book is a",5,"a","the book is"
"buy one get one",5,"one","buy one get"
"the people who don't",5,"don't","the people who"
"of the end of",5,"of","of the end"
"and i know it",5,"it","and i know"
"and the new jersey",5,"jersey","and the new"
"doesn't want me to",5,"to","doesn't want me"
"much more than just",5,"just","much more than"
"out on a limb",5,"limb","out on a"
"all the way in",5,"in","all the way"
"the most out of",5,"of","the most out"
"i was wondering if",5,"if","i was wondering"
"and i look forward",5,"forward","and i look"
"supposed to be doing",5,"doing","supposed to be"
"a bite to eat",5,"eat","a bite to"
"i just don't want",5,"want","i just don't"
"the only problem is",5,"is","the only problem"
"it's going to get",5,"get","it's going to"
"is he going to",5,"to","is he going"
"good luck with your",5,"your","good luck with"
"is kind of a",5,"a","is kind of"
"i may have to",5,"to","i may have"
"tickets go on sale",5,"sale","tickets go on"
"us know if we",5,"we","us know if"
"know if we can",5,"can","know if we"
"where do you go",5,"go","where do you"
"is out of control",5,"control","is out of"
"i am going through",5,"through","i am going"
"this is the same",5,"same","this is the"
"what you're going to",5,"to","what you're going"
"an assistant u.s attorney",5,"attorney","an assistant u.s"
"is a good day",5,"day","is a good"
"but not nearly as",5,"as","but not nearly"
"but it wasn't until",5,"until","but it wasn't"
"to talk to a",5,"a","to talk to"
"i think that would",5,"would","i think that"
"the new york yankees",5,"yankees","the new york"
"don't want to have",5,"have","don't want to"
"it will be great",5,"great","it will be"
"to be associated with",5,"with","to be associated"
"he said he wanted",5,"wanted","he said he"
"he wanted to do",5,"do","he wanted to"
"when i first got",5,"got","when i first"
"the length of time",5,"time","the length of"
"i think she was",5,"was","i think she"
"i'm beginning to think",5,"think","i'm beginning to"
"are the only two",5,"two","are the only"
"i'm so glad that",5,"that","i'm so glad"
"i really can't wait",5,"wait","i really can't"
"it if you want",5,"want","it if you"
"count the number of",5,"of","count the number"
"the number of times",5,"times","the number of"
"the last eight years",5,"years","the last eight"
"go back to sleep",5,"sleep","go back to"
"in the eye of",5,"of","in the eye"
"eye of the beholder",5,"beholder","eye of the"
"in this age of",5,"of","in this age"
"really want to be",5,"be","really want to"
"it may sound like",5,"like","it may sound"
"i have not yet",5,"yet","i have not"
"on the ground in",5,"in","on the ground"
"more important than any",5,"any","more important than"
"out of the ordinary",5,"ordinary","out of the"
"i am supposed to",5,"to","i am supposed"
"to take into account",5,"account","to take into"
"as a reward for",5,"for","as a reward"
"a reward for the",5,"the","a reward for"
"was the highlight of",5,"of","was the highlight"
"that's what i think",5,"think","that's what i"
"an overview of the",5,"the","an overview of"
"that he will be",5,"be","that he will"
"in the state of",5,"of","in the state"
"since the start of",5,"of","since the start"
"need to be more",5,"more","need to be"
"to keep in touch",5,"touch","to keep in"
"was named to the",5,"the","was named to"
"that may be the",5,"the","that may be"
"it was a huge",5,"huge","it was a"
"had the privilege of",5,"of","had the privilege"
"it would be easier",5,"easier","it would be"
"sorry for your loss",5,"loss","sorry for your"
"run out of the",5,"the","run out of"
"it's hard to find",5,"find","it's hard to"
"to figure out what's",5,"what's","to figure out"
"the effects of the",5,"the","the effects of"
"take advantage of it",5,"it","take advantage of"
"i hope they are",5,"are","i hope they"
"up to date and",5,"and","up to date"
"how could i not",5,"not","how could i"
"make sure you get",5,"get","make sure you"
"didn't want him to",5,"to","didn't want him"
"a long time this",5,"this","a long time"
"i want to let",5,"let","i want to"
"will be added to",5,"to","will be added"
"into the path of",5,"of","into the path"
"to join in the",5,"the","to join in"
"join in the fun",5,"fun","join in the"
"may be the most",5,"most","may be the"
"to make sure our",5,"our","to make sure"
"just returned from a",5,"a","just returned from"
"can't wait to play",5,"play","can't wait to"
"found out that i",5,"i","found out that"
"him and he is",5,"is","him and he"
"the other members of",5,"of","the other members"
"be a lot more",5,"more","be a lot"
"the third and final",5,"final","the third and"
"that i feel like",5,"like","that i feel"
"on the front lines",5,"lines","on the front"
"if you don't think",5,"think","if you don't"
"is home to a",5,"a","is home to"
"have to get the",5,"the","have to get"
"why do i always",5,"always","why do i"
"the chance to take",5,"take","the chance to"
"look forward to working",5,"working","look forward to"
"able to get out",5,"out","able to get"
"in the air force",5,"force","in the air"
"to do something i",5,"i","to do something"
"run up to the",5,"the","run up to"
"top of my head",5,"head","top of my"
"to say about it",5,"it","to say about"
"you want to come",5,"come","you want to"
"the environmental protection agency",5,"agency","the environmental protection"
"refrigerate until ready to",5,"to","refrigerate until ready"
"of my friends and",5,"and","of my friends"
"friends and family and",5,"and","friends and family"
"all had a wonderful",5,"wonderful","all had a"
"to make sure he",5,"he","to make sure"
"get my hair done",5,"done","get my hair"
"no more than a",5,"a","no more than"
"more than enough for",5,"for","more than enough"
"taught me how to",5,"to","taught me how"
"the east side of",5,"of","the east side"
"is known for its",5,"its","is known for"
"most of all i",5,"i","most of all"
"have any idea how",5,"how","have any idea"
"having a good day",5,"day","having a good"
"the san francisco bay",5,"bay","the san francisco"
"if anyone wants to",5,"to","if anyone wants"
"the only one that",5,"that","the only one"
"is often the case",5,"case","is often the"
"i hope i get",5,"get","i hope i"
"going to get more",5,"more","going to get"
"i wanted to have",5,"have","i wanted to"
"moved out of the",5,"the","moved out of"
"i had my own",5,"own","i had my"
"when you reach the",5,"the","when you reach"
"going to look at",5,"at","going to look"
"as well as other",5,"other","as well as"
"i need to catch",5,"catch","i need to"
"is just part of",5,"of","is just part"
"of world war ii",5,"ii","of world war"
"can't think of a",5,"a","can't think of"
"as much time as",5,"as","as much time"
"that's what i was",5,"was","that's what i"
"what i was thinking",5,"thinking","what i was"
"so much for coming",5,"coming","so much for"
"every corner of the",5,"the","every corner of"
"a few times before",5,"before","a few times"
"simply a matter of",5,"of","simply a matter"
"have to see how",5,"how","have to see"
"either side of the",5,"the","either side of"
"the majority of those",5,"those","the majority of"
"weekend of the season",5,"season","weekend of the"
"got to go to",5,"to","got to go"
"how much of a",5,"a","how much of"
"it will never be",5,"be","it will never"
"and a host of",5,"of","and a host"
"back and forth with",5,"with","back and forth"
"i don't know what's",5,"what's","i don't know"
"the fact that it's",5,"it's","the fact that"
"the opportunity to make",5,"make","the opportunity to"
"the first year of",5,"of","the first year"
"it can be done",5,"done","it can be"
"it was when i",5,"i","it was when"
"for a good cause",5,"cause","for a good"
"be careful what you",5,"you","be careful what"
"i will be in",5,"in","i will be"
"at his home in",5,"in","at his home"
"we'd love to have",5,"have","we'd love to"
"did not appear to",5,"to","did not appear"
"back to the future",5,"future","back to the"
"what's up with that",5,"that","what's up with"
"to the san diego",5,"diego","to the san"
"and part of the",5,"the","and part of"
"at the edge of",5,"of","at the edge"
"that so many of",5,"of","that so many"
"said referring to the",5,"the","said referring to"
"what's the point of",5,"of","what's the point"
"are aware of the",5,"the","are aware of"
"some of my friends",5,"friends","some of my"
"this has to be",5,"be","this has to"
"the oregon department of",5,"of","the oregon department"
"don't really want to",5,"to","don't really want"
"is not an easy",5,"easy","is not an"
"blows to the head",5,"head","blows to the"
"to play on the",5,"the","to play on"
"trying to think of",5,"of","trying to think"
"to think of something",5,"something","to think of"
"me you know what",5,"what","me you know"
"that the majority of",5,"of","that the majority"
"which is part of",5,"of","which is part"
"does not have a",5,"a","does not have"
"would like to use",5,"use","would like to"
"million or cents per",5,"per","million or cents"
"in an interview that",5,"that","in an interview"
"it's safe to say",5,"say","it's safe to"
"safe to say that",5,"that","safe to say"
"this was the best",5,"best","this was the"
"to carry out a",5,"a","to carry out"
"just don't get it",5,"it","just don't get"
"make a full recovery",5,"recovery","make a full"
"what happened to the",5,"the","what happened to"
"time to listen to",5,"to","time to listen"
"for what it's worth",5,"worth","for what it's"
"in the coming years",5,"years","in the coming"
"have so much to",5,"to","have so much"
"the opposite side of",5,"of","the opposite side"
"you for your support",5,"support","you for your"
"the nation and the",5,"the","the nation and"
"know that they are",5,"are","know that they"
"he said i think",5,"think","he said i"
"i'm still working on",5,"on","i'm still working"
"members of the house",5,"house","members of the"
"in an email to",5,"to","in an email"
"his first major league",5,"league","his first major"
"and the united states",5,"states","and the united"
"was just one of",5,"of","was just one"
"have never heard of",5,"of","have never heard"
"never heard of it",5,"it","never heard of"
"as soon as they",5,"they","as soon as"
"be great to see",5,"see","be great to"
"as of right now",5,"now","as of right"
"many of the same",5,"same","many of the"
"too much time on",5,"on","too much time"
"for the first three",5,"three","for the first"
"looking forward to playing",5,"playing","looking forward to"
"i can't remember the",5,"the","i can't remember"
"to create a new",5,"new","to create a"
"i'd like to think",5,"think","i'd like to"
"department of human services",5,"services","department of human"
"i am a big",5,"big","i am a"
"i look like a",5,"a","i look like"
"you if you are",5,"are","you if you"
"was just trying to",5,"to","was just trying"
"we are all born",5,"born","we are all"
"in the second and",5,"and","in the second"
"school of public health",5,"health","school of public"
"so i don't have",5,"have","so i don't"
"can you follow me",5,"me","can you follow"
"you can make the",5,"the","you can make"
"i made it to",5,"to","i made it"
"i felt bad for",5,"for","i felt bad"
"is in the air",5,"air","is in the"
"am not sure why",5,"why","am not sure"
"i may be a",5,"a","i may be"
"take place at p.m",5,"p.m","take place at"
"it was really good",5,"good","it was really"
"get what they want",5,"want","get what they"
"to prepare for the",5,"the","to prepare for"
"next door to the",5,"the","next door to"
"but i will be",5,"be","but i will"
"in the ncaa tournament",5,"tournament","in the ncaa"
"and do the same",5,"same","and do the"
"to all my friends",5,"friends","to all my"
"had a blast with",5,"with","had a blast"
"they might as well",5,"well","they might as"
"in a while but",5,"but","in a while"
"to sit at the",5,"the","to sit at"
"and ask for a",5,"a","and ask for"
"she knows how to",5,"to","she knows how"
"in st louis county",5,"county","in st louis"
"know what i'm doing",5,"doing","know what i'm"
"as a condition of",5,"of","as a condition"
"it will still be",5,"be","it will still"
"get any better than",5,"than","get any better"
"in the morning i",5,"i","in the morning"
"around the corner and",5,"and","around the corner"
"know what it was",5,"was","know what it"
"is exactly what i",5,"i","is exactly what"
"will be on hand",5,"hand","will be on"
"be on hand to",5,"to","be on hand"
"i have to watch",5,"watch","i have to"
"at one point the",5,"the","at one point"
"it's a little bit",5,"bit","it's a little"
"would have been the",5,"the","would have been"
"to go into effect",5,"effect","to go into"
"i love them all",5,"all","i love them"
"i made it through",5,"through","i made it"
"are many ways to",5,"to","are many ways"
"the los angeles angels",5,"angels","the los angeles"
"they had to do",5,"do","they had to"
"and i really like",5,"like","and i really"
"it would be an",5,"an","it would be"
"the new england patriots",5,"patriots","the new england"
"with a little more",5,"more","with a little"
"what happened in the",5,"the","what happened in"
"does that mean that",5,"that","does that mean"
"one of my biggest",5,"biggest","one of my"
"the second time around",5,"around","the second time"
"know what you're doing",5,"doing","know what you're"
"the only way you",5,"you","the only way"
"has a right to",5,"to","has a right"
"less than an hour",5,"hour","less than an"
"but it has been",5,"been","but it has"
"been on twitter for",5,"for","been on twitter"
"the green bay packers",5,"packers","the green bay"
"they are the best",5,"best","they are the"
"i believe i can",5,"can","i believe i"
"in the early 2000s",5,"2000s","in the early"
"get to see you",5,"you","get to see"
"and it's easy to",5,"to","and it's easy"
"have more than one",5,"one","have more than"
"into the back of",5,"of","into the back"
"thank you to the",5,"the","thank you to"
"neck of the woods",5,"woods","neck of the"
"walking down the street",5,"street","walking down the"
"there was no one",5,"one","there was no"
"in on the fun",5,"fun","in on the"
"have been on the",5,"the","have been on"
"is too short to",5,"to","is too short"
"to see the world",5,"world","to see the"
"want to think about",5,"about","want to think"
"to see how much",5,"much","to see how"
"only to find out",5,"out","only to find"
"just got out of",5,"of","just got out"
"a problem with the",5,"the","a problem with"
"on him and he",5,"he","on him and"
"the best player available",5,"available","the best player"
"it not for the",5,"the","it not for"
"the least amount of",5,"of","the least amount"
"it should not be",5,"be","it should not"
"this is how it",5,"it","this is how"
"a good thing to",5,"to","a good thing"
"the perfect place to",5,"to","the perfect place"
"all the time in",5,"in","all the time"
"be able to put",5,"put","be able to"
"to talk about his",5,"his","to talk about"
"what you're looking for",5,"for","what you're looking"
"i don't mean to",5,"to","i don't mean"
"some of the people",5,"people","some of the"
"of the 21st century",5,"century","of the 21st"
"rumor has it that",5,"that","rumor has it"
"just wanted to let",5,"let","just wanted to"
"it makes me want",5,"want","it makes me"
"under the weight of",5,"of","under the weight"
"is one of several",5,"several","is one of"
"there were a couple",5,"couple","there were a"
"who would have thought",5,"thought","who would have"
"but if you don't",5,"don't","but if you"
"it is like a",5,"a","it is like"
"we are happy to",5,"to","we are happy"
"he is the one",5,"one","he is the"
"is set in a",5,"a","is set in"
"to be with her",5,"her","to be with"
"they are willing to",5,"to","they are willing"
"by the united states",5,"states","by the united"
"to get a few",5,"few","to get a"
"she said she had",5,"had","she said she"
"wish i had more",5,"more","wish i had"
"are you looking for",5,"for","are you looking"
"what can be done",5,"done","what can be"
"is the first step",5,"step","is the first"
"for me to have",5,"have","for me to"
"rid the world of",5,"of","rid the world"
"did not go to",5,"to","did not go"
"inside and outside the",5,"the","inside and outside"
"of thousands of people",5,"people","of thousands of"
"like one of those",5,"those","like one of"
"at least a dozen",5,"dozen","at least a"
"for any of the",5,"the","for any of"
"there is not much",5,"much","there is not"
"as it is a",5,"a","as it is"
"you're looking for a",5,"a","you're looking for"
"and right now i",5,"i","and right now"
"i have a chance",5,"chance","i have a"
"but how do you",5,"you","but how do"
"the people who have",5,"have","the people who"
"and now i can't",5,"can't","and now i"
"just want to see",5,"see","just want to"
"do everything i can",5,"can","do everything i"
"you have been warned",5,"warned","you have been"
"the house and the",5,"the","the house and"
"to have sex with",5,"with","to have sex"
"right back at ya",5,"ya","right back at"
"to me with the",5,"the","to me with"
"that i may have",5,"have","that i may"
"after the death of",5,"of","after the death"
"sitting next to me",5,"me","sitting next to"
"you for the support",5,"support","you for the"
"in love with it",5,"it","in love with"
"would make a great",5,"great","would make a"
"a court of law",5,"law","a court of"
"in the european union",5,"union","in the european"
"and all i can",5,"can","and all i"
"i love love love",5,"love","i love love"
"i'm trying to figure",5,"figure","i'm trying to"
"i guess i'm just",5,"just","i guess i'm"
"going to try and",5,"and","going to try"
"in all of this",5,"this","in all of"
"hope you enjoyed your",5,"your","hope you enjoyed"
"in a large skillet",5,"skillet","in a large"
"for use in the",5,"the","for use in"
"happy that i got",5,"got","happy that i"
"it depends on what",5,"what","it depends on"
"i don't have that",5,"that","i don't have"
"of the golden gate",5,"gate","of the golden"
"you know how many",5,"many","you know how"
"know how many people",5,"people","know how many"
"you can't afford to",5,"to","you can't afford"
"the district attorney's office",5,"office","the district attorney's"
"never be able to",5,"to","never be able"
"to me i have",5,"have","to me i"
"me i have to",5,"to","me i have"
"and what it means",5,"means","and what it"
"to me by a",5,"a","to me by"
"to hear about your",5,"your","to hear about"
"pay their fair share",5,"share","pay their fair"
"of the process of",5,"of","of the process"
"director of the new",5,"new","director of the"
"university school of law",5,"law","university school of"
"the only one with",5,"with","the only one"
"the home was sold",5,"sold","the home was"
"home was sold by",5,"by","home was sold"
"the shape of the",5,"the","the shape of"
"said that there was",5,"was","said that there"
"at the peak of",5,"of","at the peak"
"may not have the",5,"the","may not have"
"the creation of the",5,"the","the creation of"
"part of a series",5,"series","part of a"
"if you listen to",5,"to","if you listen"
"do a great job",5,"job","do a great"
"i got my first",5,"first","i got my"
"with a time of",5,"of","with a time"
"much better than that",5,"that","much better than"
"used to be and",5,"and","used to be"
"are part of the",5,"the","are part of"
"you are in a",5,"a","you are in"
"at the corner of",5,"of","at the corner"
"said with a laugh",5,"laugh","said with a"
"find a way out",5,"out","find a way"
"maybe it's time to",5,"to","maybe it's time"
"at the scene and",5,"and","at the scene"
"time to make the",5,"the","time to make"
"to the right is",5,"is","to the right"
"a very young age",5,"age","a very young"
"freedom of the press",5,"press","freedom of the"
"it's hard to believe",5,"believe","it's hard to"
"hope you all are",5,"are","hope you all"
"this could be the",5,"the","this could be"
"that's it for now",5,"now","that's it for"
"is just around the",5,"the","is just around"
"as president of the",5,"the","as president of"
"the best and most",5,"most","the best and"
"wanting to go to",5,"to","wanting to go"
"i wonder if they",5,"they","i wonder if"
"and at the time",5,"time","and at the"
"we're gonna have to",5,"to","we're gonna have"
"southern illinois university edwardsville",5,"edwardsville","southern illinois university"
"first i want to",5,"to","first i want"
"i want to tell",5,"tell","i want to"
"we had a few",5,"few","we had a"
"it was a hard",5,"hard","it was a"
"that she does not",5,"not","that she does"
"a lot of attention",5,"attention","a lot of"
"for only the second",5,"second","for only the"
"i could be a",5,"a","i could be"
"thank you for everything",5,"everything","thank you for"
"year according to the",5,"the","year according to"
"was able to make",5,"make","was able to"
"in my opinion the",5,"the","in my opinion"
"be added to the",5,"the","be added to"
"far more than a",5,"a","far more than"
"long as you are",5,"are","long as you"
"and turned it into",5,"into","and turned it"
"the true meaning of",5,"of","the true meaning"
"a limited number of",5,"of","a limited number"
"when are you going",5,"going","when are you"
"for a little bit",5,"bit","for a little"
"no one has been",5,"been","no one has"
"last time i saw",5,"saw","last time i"
"to get up early",5,"early","to get up"
"the status of the",5,"the","the status of"
"is to create a",5,"a","is to create"
"that he wants to",5,"to","that he wants"
"was going to take",5,"take","was going to"
"get away from the",5,"the","get away from"
"up close and personal",5,"personal","up close and"
"all of my life",5,"life","all of my"
"waiting for me to",5,"to","waiting for me"
"for the foreseeable future",5,"future","for the foreseeable"
"is going on with",5,"with","is going on"
"the kansas city star",5,"star","the kansas city"
"and a half of",5,"of","and a half"
"you if you have",5,"have","you if you"
"of passes for yards",5,"yards","of passes for"
"in advance of the",5,"the","in advance of"
"the popularity of the",5,"the","the popularity of"
"he knows how to",5,"to","he knows how"
"we need to have",5,"have","we need to"
"need to have an",5,"an","need to have"
"the first minutes of",5,"of","the first minutes"
"you start to see",5,"see","you start to"
"don't want to know",5,"know","don't want to"
"to the lack of",5,"of","to the lack"
"of the same name",5,"name","of the same"
"and i thought i",5,"i","and i thought"
"would like to make",5,"make","would like to"
"if it was the",5,"the","if it was"
"then the rest of",5,"of","then the rest"
"had a tough time",5,"time","had a tough"
"and the year old",5,"old","and the year"
"they were looking for",5,"for","they were looking"
"we all have a",5,"a","we all have"
"on the issue of",5,"of","on the issue"
"sunny with a high",5,"high","sunny with a"
"are you coming to",5,"to","are you coming"
"and brother in law",5,"law","and brother in"
"the last thing you",5,"you","the last thing"
"and have a great",5,"great","and have a"
"by the time it",5,"it","by the time"
"of what i had",5,"had","of what i"
"you know i love",5,"love","you know i"
"had no choice but",5,"but","had no choice"
"to pay the bills",5,"bills","to pay the"
"approved by the state",5,"state","approved by the"
"pronounced dead at the",5,"the","pronounced dead at"
"has been on a",5,"a","has been on"
"i'd really like to",5,"to","i'd really like"
"make a list of",5,"of","make a list"
"home from school and",5,"and","home from school"
"to a report by",5,"by","to a report"
"you don't need a",5,"a","you don't need"
"wanted to see if",5,"if","wanted to see"
"get used to the",5,"the","get used to"
"the world around you",5,"you","the world around"
"and i think you",5,"you","and i think"
"i didn't know how",5,"how","i didn't know"
"i was thinking that",5,"that","i was thinking"
"off to a great",5,"great","off to a"
"to a great start",5,"start","to a great"
"to do with this",5,"this","to do with"
"with imperial stout and",5,"and","with imperial stout"
"i was happy with",5,"with","i was happy"
"out in the sun",5,"sun","out in the"
"don't know how long",5,"long","don't know how"
"going to do this",5,"this","going to do"
"after the loss to",5,"to","after the loss"
"do you know the",5,"the","do you know"
"asked not to be",5,"be","asked not to"
"and it was an",5,"an","and it was"
"of the hunger games",5,"games","of the hunger"
"if you think that",5,"that","if you think"
"it turned out he",5,"he","it turned out"
"that he was the",5,"the","that he was"
"like to see that",5,"that","like to see"
"kick in the pants",5,"pants","kick in the"
"it's the only way",5,"way","it's the only"
"thanks for reaching out",5,"out","thanks for reaching"
"that led to a",5,"a","that led to"
"made me feel better",5,"better","made me feel"
"not to be outdone",5,"outdone","not to be"
"work to be done",5,"done","work to be"
"waiting for you to",5,"to","waiting for you"
"from beginning to end",5,"end","from beginning to"
"it is the same",5,"same","it is the"
"would have been better",5,"better","would have been"
"we'd love to hear",5,"hear","we'd love to"
"out the rest of",5,"of","out the rest"
"one of the three",5,"three","one of the"
"to do what we",5,"we","to do what"
"don't worry about it",5,"it","don't worry about"
"is said to have",5,"have","is said to"
"some parts of the",5,"the","some parts of"
"should be in the",5,"the","should be in"
"thrown in for good",5,"good","thrown in for"
"in for good measure",5,"measure","in for good"
"to come in the",5,"the","to come in"
"was just about to",5,"to","was just about"
"they are really good",5,"good","they are really"
"don't want to feel",5,"feel","don't want to"
"you to take a",5,"a","you to take"
"the safety of the",5,"the","the safety of"
"down by the river",5,"river","down by the"
"it is still a",5,"a","it is still"
"a few of their",5,"their","a few of"
"want to get back",5,"back","want to get"
"and hope to see",5,"see","and hope to"
"to know what it",5,"it","to know what"
"believed to be the",5,"the","believed to be"
"of us have been",5,"been","of us have"
"stat of the day",5,"day","stat of the"
"right from the beginning",5,"beginning","right from the"
"it is definitely a",5,"a","it is definitely"
"is a very real",5,"real","is a very"
"do you have an",5,"an","do you have"
"instead of the usual",5,"usual","instead of the"
"if this is a",5,"a","if this is"
"point of view the",5,"the","point of view"
"it will be on",5,"on","it will be"
"went to new york",5,"york","went to new"
"with a low around",5,"around","with a low"
"is as easy as",5,"as","is as easy"
"is not to be",5,"be","is not to"
"one of the highlights",5,"highlights","one of the"
"lost sight of the",5,"the","lost sight of"
"on its way to",5,"to","on its way"
"chairman of the house",5,"house","chairman of the"
"you want it to",5,"to","you want it"
"in my life the",5,"the","in my life"
"we are out of",5,"of","we are out"
"if this is what",5,"what","if this is"
"isn't going to be",5,"be","isn't going to"
"the yield on the",5,"the","the yield on"
"go out and play",5,"play","go out and"
"i knew she was",5,"was","i knew she"
"i'm a big fan",5,"fan","i'm a big"
"i'll never forget the",5,"the","i'll never forget"
"the new jersey department",5,"department","the new jersey"
"new jersey department of",5,"of","new jersey department"
"little to do with",5,"with","little to do"
"it's much easier to",5,"to","it's much easier"
"me when i say",5,"say","me when i"
"on the disabled list",5,"list","on the disabled"
"things to say about",5,"about","things to say"
"by a group of",5,"of","by a group"
"to go in and",5,"and","to go in"
"to go to court",5,"court","to go to"
"going to focus on",5,"on","going to focus"
"understand that it is",5,"is","understand that it"
"only had a few",5,"few","only had a"
"years in prison and",5,"and","years in prison"
"you want to start",5,"start","you want to"
"i know this because",5,"because","i know this"
"and as for the",5,"the","and as for"
"a win over the",5,"the","a win over"
"i had a feeling",5,"feeling","i had a"
"get more and more",5,"more","get more and"
"he said it is",5,"is","he said it"
"under the age of",5,"of","under the age"
"i didn't like the",5,"the","i didn't like"
"at the same level",5,"level","at the same"
"they didn't have to",5,"to","they didn't have"
"what are your plans",5,"plans","what are your"
"on sale at a.m",5,"a.m","on sale at"
"friend of mine who",5,"who","friend of mine"
"somewhere along the line",5,"line","somewhere along the"
"pointed out that the",5,"the","pointed out that"
"to be sure we",5,"we","to be sure"
"to all the other",5,"other","to all the"
"we have to go",5,"go","we have to"
"end of this month",5,"month","end of this"
"on one side and",5,"and","on one side"
"person in the world",5,"world","person in the"
"for disease control and",5,"and","for disease control"
"best of my ability",5,"ability","best of my"
"and was about to",5,"to","and was about"
"means the world to",5,"to","means the world"
"the need for a",5,"a","the need for"
"the fall of the",5,"the","the fall of"
"there may have been",5,"been","there may have"
"try to go to",5,"to","try to go"
"rest of his life",5,"life","rest of his"
"have to be at",5,"at","have to be"
"one of the very",5,"very","one of the"
"become part of the",5,"the","become part of"
"don't even have to",5,"to","don't even have"
"i felt the same",5,"same","i felt the"
"i heard you were",5,"were","i heard you"
"i am excited to",5,"to","i am excited"
"to send it to",5,"to","to send it"
"by the university of",5,"of","by the university"
"we will get to",5,"to","we will get"
"will get to see",5,"see","will get to"
"to come to terms",5,"terms","to come to"
"the construction of a",5,"a","the construction of"
"i talked to him",5,"him","i talked to"
"to think of the",5,"the","to think of"
"to add to your",5,"your","to add to"
"to see if it",5,"it","to see if"
"take care of your",5,"your","take care of"
"the first time on",5,"on","the first time"
"at least not in",5,"in","at least not"
"me to tell you",5,"you","me to tell"
"the same time he",5,"he","the same time"
"i would be all",5,"all","i would be"
"not have the same",5,"same","not have the"
"it doesn't matter what",5,"what","it doesn't matter"
"in other words he",5,"he","in other words"
"the court of appeals",5,"appeals","the court of"
"a long way since",5,"since","a long way"
"in the run up",5,"up","in the run"
"for yards and two",5,"two","for yards and"
"there are two things",5,"things","there are two"
"there is a difference",5,"difference","there is a"
"sometimes i feel like",5,"like","sometimes i feel"
"go check it out",5,"out","go check it"
"was placed on the",5,"the","was placed on"
"it at this point",5,"point","it at this"
"at this point but",5,"but","at this point"
"it was really a",5,"a","it was really"
"i think one of",5,"of","i think one"
"think one of the",5,"the","think one of"
"oil over medium high",5,"high","oil over medium"
"medium high heat add",5,"add","medium high heat"
"the first quarter of",5,"of","the first quarter"
"called it a day",5,"day","called it a"
"is the most difficult",5,"difficult","is the most"
"teacher of the year",5,"year","teacher of the"
"that i can get",5,"get","that i can"
"opportunity to work with",5,"with","opportunity to work"
"county superior court judge",5,"judge","county superior court"
"but i like the",5,"the","but i like"
"part of a group",5,"group","part of a"
"was a good day",5,"day","was a good"
"expected to return to",5,"to","expected to return"
"make it difficult to",5,"to","make it difficult"
"do you know why",5,"why","do you know"
"one of the state's",5,"state's","one of the"
"i think it's important",5,"important","i think it's"
"it makes you feel",5,"feel","it makes you"
"through the first half",5,"half","through the first"
"to come from the",5,"the","to come from"
"lots of fun and",5,"and","lots of fun"
"to make their own",5,"own","to make their"
"in addition to our",5,"our","in addition to"
"i'm sure it will",5,"will","i'm sure it"
"last thing i want",5,"want","last thing i"
"be used as an",5,"an","be used as"
"plenty of room for",5,"for","plenty of room"
"in the place of",5,"of","in the place"
"you want to say",5,"say","you want to"
"the same way i",5,"i","the same way"
"what appeared to be",5,"be","what appeared to"
"the early hours of",5,"of","the early hours"
"have no right to",5,"to","have no right"
"has a chance to",5,"to","has a chance"
"there would have been",5,"been","there would have"
